"ID","t","P.Value","adj.P.Val"
"1623204_at",1.46312110454698,0.148508817613634,0.488126796984668
"1623205_at",0.0145914271324877,0.98840520740429,0.996179615940637
"1623206_a_at",-0.898162436883615,0.372589715236128,0.706817284155469
"1623207_at",0.59392339513781,0.554734192192327,0.822445623909019
"1623208_at",0.352740031229402,0.725485236638421,0.903144032787846
"1623209_at",1.42408099526683,0.159459771596967,0.501091293534358
"1623210_at",0.618345298900203,0.53862322265239,0.81368425661721
"1623211_at",0.73404829952936,0.465699021370587,0.770217981762402
"1623212_s_at",-0.319144590286129,0.750694605012145,0.914224659696066
"1623213_at",1.32339082101803,0.190587309198404,0.538863044299984
"1623214_at",-1.48156200297139,0.143544920148223,0.482437192170441
"1623215_at",2.88683637361812,0.0053571248867834,0.0958717949521425
"1623216_s_at",3.50789191321117,0.000848783891312137,0.032811651069313
"1623217_at",-0.69999883896477,0.486558425953922,0.781154328727447
"1623218_s_at",0.438690324116357,0.662417893276178,0.876710789954833
"1623219_at",1.35810308898302,0.179375398674497,0.526079008925885
"1623220_at",2.12536303735809,0.0375666754793618,0.267629141740980
"1623221_at",0.557990480962787,0.578869521987741,0.837144296494479
"1623222_s_at",-1.6199233484908,0.110347933800202,0.432302485686808
"1623223_at",0.6874217599312,0.494392347895977,0.787041056474133
"1623224_at",0.569478185926346,0.571098722832644,0.833600045835203
"1623225_s_at",-1.66553733677535,0.100874385934250,0.416235872463728
"1623226_at",0.58596124318449,0.560038486302956,0.825487529819157
"1623227_s_at",1.45691009424668,0.150210599300084,0.490065635726493
"1623228_at",0.750451522088018,0.455834525209208,0.763902725419127
"1623229_at",0.824997371874633,0.412550580024531,0.736566989413558
"1623230_s_at",0.916447003828443,0.362999838618786,0.700778085423962
"1623231_at",-0.468530544366654,0.641055943603492,0.866903902120866
"1623232_at",1.84745386292724,0.0694756471722854,0.352719653150055
"1623233_at",1.42651822000809,0.158758286184567,0.500380349205042
